Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CGAP_EST_QUARTILE	19383:prostate_neoplasia_3rd	4	0.01555330896648262	0.07585584395519375	ARHGAP6, RABL3, MSN, SRGAP2	143	115	16604	4.038674369109152	1.0	0.975432103734293	75.40277616012352
CGAP_EST_QUARTILE	21155:thyroid_neoplasia_3rd	4	0.01555330896648262	0.07896455314196882	C11ORF80, RGS16, ALDH3B1, ST7	143	117	16604	3.969637200406431	1.0	0.9775842844776463	76.83305864961658
CGAP_EST_QUARTILE	418:nervou_normal_3rd	4	0.01555330896648262	0.07896455314196882	HLF, RMDN1, DHX35, SLA	143	117	16604	3.969637200406431	1.0	0.9775842844776463	76.83305864961658
UP_TISSUE	Embryo	7	0.027218290691344585	0.08012215174664591	SPX, OSBPL1A, RAB34, MXRA8, EPHB3, NSUN4, CCDC170	163	349	18912	2.32713976831262	0.9999379561646806	0.9921232090722599	61.43408618438251
CGAP_EST_QUARTILE	23363:colon_normal_3rd	5	0.019441636208103272	0.08033133456704052	SFXN3, DENND3, GPR37L1, SRC, ITPR1	143	190	16604	3.055576002944424	1.0	0.9776521915735477	77.43673028341156
CGAP_EST_QUARTILE	23654:thyroid_neoplasia_3rd	3	0.011664981724861965	0.08041931780913027	TPO, CCDC146, SLA	143	55	16604	6.333375715193897	1.0	0.9762920957511533	77.47507713379831
CGAP_EST_QUARTILE	40255:brain_neoplasia_3rd	5	0.019441636208103272	0.08153185210255456	TNFRSF1A, SHMT2, SHISA5, ITGA3, REEP2	143	191	16604	3.0395782228242965	1.0	0.9760969440397764	77.95469148104226
CGAP_SAGE_QUARTILE	348:brain_astrocytoma grade II_3rd	20	0.07776654483241309	0.08183494108880118	KIZ, L3MBTL4, ARHGEF2, TRMT2B, PRELID3A, SAMD1, SLA, TSC22D1, NCAM1, TRIM47, MYO10, NR1D1, FAM151A, DIRAS3, ERO1B, FYN, OSBPL1A, ADAM33, ID4, DEGS1	141	1582	16356	1.4664981036662454	0.999999999999864	0.6154509437196627	68.8452628974672
CGAP_SAGE_QUARTILE	675:mammary gland_Grade I, ER+, PR+, Her2- invasive ductal carcinoma_3rd	13	0.050548254141068505	0.08325490340905703	TNFRSF1A, SHMT2, MPZL2, ERO1B, TRIM58, CCDC126, C11ORF80, CALCOCO2, ISOC1, DENND3, LSR, MDK, TP53INP2	141	897	16356	1.681159420289855	0.9999999999999205	0.6103872058526252	69.49698374066081
UP_TISSUE	Colon	17	0.06610156310755114	0.08459350853858602	NMNAT3, IMPA2, TRMT2B, EPB41L4B, METTL7B, WBP1L, LPCAT4, TSC22D1, FAM151A, PPP1R1B, GATAD2A, ABCC3, DEPTOR, MOB3B, PAPSS2, CCDC170, NSUN4	163	1285	18912	1.53495500226779	0.9999647448482256	0.9672100418113749	63.519517504698996
CGAP_EST_QUARTILE	16506:lung_neoplasia_3rd	3	0.011664981724861965	0.08549684911216313	L3MBTL4, PARP14, TRMT2B	143	57	16604	6.111152005888848	1.0	0.9789403415132878	79.58678972672546
CGAP_EST_QUARTILE	40219:cervix_neoplasia_3rd	6	0.02332996344972393	0.08636300060762994	TNFRSF1A, SHMT2, MYO10, ALDH7A1, RMDN1, SHISA5	143	274	16604	2.542596090041346	1.0	0.9784934856036513	79.92780999947286
UP_TISSUE	Fetal kidney	5	0.019441636208103272	0.08696166754607812	WDR72, ARHGAP6, NUAK2, PFKFB2, ESRRG	163	195	18912	2.9749882019820673	0.9999738949045893	0.9285205304057886	64.58184722404796
CGAP_SAGE_QUARTILE	174:mammary gland_breast carcinoma_3rd	24	0.09331985379889572	0.08726518907420228	ARHGEF2, SRCIN1, NUAK2, VPS54, PFKFB2, S100A11, HGD, NECTIN4, EPHB3, SAMD1, TNFRSF1A, TRIM47, MYO10, ALDH1B1, PPP1R1B, SHISA5, ID4, MSN, DHX35, PAPSS1, DENND3, PAPSS2, NSUN4, SRGAP2	141	2005	16356	1.3885286783042392	0.9999999999999827	0.6171597309898402	71.26999097267404
KEGG_PATHWAY	hsa04360:Axon guidance	4	0.01555330896648262	0.08768003679687399	FYN, EPHB3, EPHB1, SRGAP2	58	127	6879	3.7355416779799078	0.9999994465135877	0.61728648625574	66.86109149861772
CGAP_SAGE_QUARTILE	1564:white blood cells_monocyte_3rd	15	0.05832490862430983	0.08886007015548661	LPGAT1, MROH6, RMDN1, HK1, CALCOCO2, WBP1L, ALDH3B1, EFHD2, PPP1R9B, PARP14, IER5L, SHISA5, CCDC126, DENND3, ADAM15	141	1101	16356	1.580381471389646	0.9999999999999906	0.6131611557498998	71.94817901426917
CGAP_SAGE_QUARTILE	657:mammary gland_primary ductal in situ breast carcinoma, intermediate grade_3rd	17	0.06610156310755114	0.0901606871312814	LPGAT1, EFEMP1, ACACB, NECTIN4, EPHB3, WBP1L, SAMD1, PPP1R9B, MYO10, DNAAF1, CABIN1, C11ORF80, RUNX1, TMEM79, NSUN4, DEGS1, ADAM15	141	1301	16356	1.5157571099154497	0.9999999999999942	0.6081098993781925	72.49022164354658
CGAP_EST_QUARTILE	40277:uncharacterized tissue_uncharacterized histology_3rd	4	0.01555330896648262	0.09027246139290615	TNFRSF1A, GPR155, SHMT2, RAB34	143	124	16604	3.7455447778028423	1.0	0.9809148117437176	81.4012291879616
GNF_U133A_QUARTILE	Colorectal Adenocarcinoma_3rd	31	0.1205381444902403	0.09066384675702804	HLF, SCN1B, WASF3, TFCP2L1, SFXN3, CITED1, SRC, TSC22D1, EFHD2, DIP2C, OSBPL1A, CEP170B, RUNX1, ZNF271P, C16ORF45, ICAM5, EPM2A, ESRRG, REEP2, RGS16, SHANK2, LPCAT4, ALDH3B1, ITPR1, ELMO1, NCAM1, ALDH7A1, CABIN1, FAM234B, RNF24, PPP1R13B	117	2790	13681	1.2992402659069326	0.999396735558474	0.2860637361970525	63.40722247066006
CGAP_SAGE_QUARTILE	69:prostate_carcinoma_3rd	25	0.09720818104051637	0.09253552936327361	POLR3F, NADK2, SHMT2, ACADSB, RABL3, RMDN1, TFCP2L1, VLDLR-AS1, ISOC1, MDK, CITED2, TSC22D1, TNFRSF1A, ARHGAP6, ACSL1, CCDC126, SHISA5, CABIN1, ADAM33, ZNF271P, PAPSS1, PAPSS2, DEGS1, ADAM15, ST7	141	2123	16356	1.365991521431936	0.9999999999999977	0.6077847344824139	73.45499101653678
CGAP_EST_QUARTILE	31157:muscle_normal_3rd	7	0.027218290691344585	0.09258018049960597	ACADSB, ACSL1, OSBPL1A, PFKFB2, LPCAT4, TP53INP2, IP6K3	143	364	16604	2.2329209252286177	1.0	0.981731607175356	82.22242353935194
CGAP_EST_QUARTILE	23820:brain_neoplasia_3rd	3	0.011664981724861965	0.0959303057056284	NCAM1, FYN, LPCAT4	143	61	16604	5.71042072681417	1.0	0.9832945041313315	83.35387123874766
CGAP_EST_QUARTILE	40327:uncharacterized tissue_uncharacterized histology_3rd	3	0.011664981724861965	0.0959303057056284	TNFRSF1A, SHMT2, SHISA5	143	61	16604	5.71042072681417	1.0	0.9832945041313315	83.35387123874766
CGAP_SAGE_QUARTILE	358:brain_Glioblastoma_3rd	18	0.06998989034917179	0.09897634653538924	POLR3F, LGALS3, HGD, ITGA3, METTL7B, STARD13, TNFRSF1A, PPP1R9B, TRIM47, CCDC110, DIP2C, FYN, ABCC3, CABIN1, MSN, DENND3, SRGAP2, DEGS1	141	1420	16356	1.4704225352112676	0.9999999999999998	0.6237306155620188	75.91599438340867
