Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GNF_U133A_QUARTILE	Uterus Corpus_3rd	57	22.093023255813954	0.013192825697000685	PHKB, VPS37C, CTTN, ASPH, RARB, ALDH6A1, LIFR, PPP1CC, RIC8B, SACM1L, CARD10, NCAM1, EML1, DOK4, ALDH1B1, SEMA4C, FBXL5, EMP2, EPN2, ACVR1, MRPS14, SSH3, PFKFB2, ERBB2, ADH5, ITGB4, MRPS10, SOX4, EPHB3, SEC62, SERPINH1, ALDH1A1, P3H3, LY6E, BCL2, AHNAK2, AGRN, EHD2, BMP1, MYO1C, MRC2, LMNA, ACACB, MXRA8, MID1, TMPRSS5, ITPR1, SOD3, CD55, COG5, EIF4E, ARMC8, ADCY9, DIO2, CSNK1E, ARAP1, MYH10	200	2917	13681	1.3366763798423036	0.6450891608790643	0.05306086264787002	13.105882503102794
CGAP_EST_QUARTILE	21001:colon_neoplasia_3rd	7	2.7131782945736433	0.01362764150553887	F11R, CORO2A, COG5, ASPH, PPP1CC, NUMBL, DUSP6	211	154	16604	3.5769065058164586	1.0	0.8684637669338615	22.251600247737912
CGAP_SAGE_QUARTILE	645:mammary gland_invasive breast cancer, ER+, PR+, Her-, grade II_3rd	19	7.3643410852713185	0.014487613162892677	F11R, ELF3, EPPK1, TNFRSF12A, SSH3, ERBB2, ACBD5, ACSF2, RSPO4, IGSF8, SERTAD4-AS1, BBC3, TACSTD2, FLII, IDI1, RUNX1, GRB7, ETV4, SERP1	211	797	16356	1.84794876521553	0.9936796041144803	0.16022373477104146	18.07270051812486
GNF_U133A_QUARTILE	Kidney_3rd	93	36.04651162790697	0.014512322442311047	WASF3, PHKB, RUSC1, VPS37C, CBX2, SDC4, CANX, ACOT7, CTTN, SERPINA1, AP5M1, ASPH, BHLHE41, CEP170B, WWOX, ALS2CL, ALDH6A1, RARG, ACADM, FECH, LAD1, RIC8B, ELMO1, SACM1L, INHBB, NCAM1, ASB8, NPTXR, EML1, DOK4, TACSTD2, FBXL5, RYR1, SEMA4C, IQCH, EPS8L1, SEPT8, EPN2, NETO2, PALM, GCLC, SCN1B, MRPS14, GGCT, ERBB3, SSH3, ABTB2, CTF1, PFKFB2, ITGB4, ADH5, SFXN3, OXTR, SNX4, DAZAP2, ABCA4, ACAT1, SEC62, SCRIB, CDH6, ACSL1, ECE1, ATIC, BCL2, SYBU, AHNAK2, UGT8, RUNX2, COL8A2, ETV4, MT1G, MT1F, INF2, DTX4, BMP1, EPPK1, ACACB, TMPRSS5, CAMK2N1, DVL1, C5ORF30, COG5, EIF4E, ARMC8, DIO2, ALDH2, PON2, IDI1, PGK1, ARAP1, GGA3, PC, MYH10	200	5260	13681	1.2094420152091256	0.6802625806942639	0.055417982854554126	14.327071016496284
CGAP_EST_QUARTILE	519:pancrea_neoplasia_3rd	7	2.7131782945736433	0.014867499655137463	EIF4E, NOD1, ADH5, LIPH, ITGA3, ASPH, PGK1	211	157	16604	3.5085579738581822	1.0	0.8806670687665524	24.02484345692535
CGAP_EST_QUARTILE	11154:head and neck_neoplasia_3rd	4	1.550387596899225	0.014937946699102091	BCL2, RYR1, EPHA2, SCO1	211	41	16604	7.677262744191423	1.0	0.8717576821539605	24.12443979803073
CGAP_EST_QUARTILE	21340:lung_neoplasia_3rd	5	1.937984496124031	0.01503233110996349	ANXA1, SERPINA1, WTIP, ASPH, WWOX	211	75	16604	5.246129541864139	1.0	0.8633534040899785	24.257684738121597
CGAP_SAGE_QUARTILE	673:mammary gland_Grade II, ER+, PR+, Her2- tumor_3rd	18	6.976744186046512	0.0150413216247888	F11R, SEC11C, GGCT, RUSC1, VPS37C, DAZAP2, EPHB3, ZSWIM4, ACSF2, AKT1, ALDH1A1, CD47, ZDHHC16, LY6E, HEY2, IER5L, GATAD2A, EMP2	211	741	16356	1.8829940326572905	0.9947994432073028	0.16079448718217226	18.699216054390444
CGAP_SAGE_QUARTILE	61:pancreas_adenocarcinoma_3rd	42	16.27906976744186	0.015182015546284115	NRP2, GGCT, PHKB, ERBB3, TNFRSF12A, ERBB2, RTKN, ACSF2, PLEKHG4, CD47, CORO2A, RSPO4, LY6E, ACOT11, PLEKHG5, AGRN, ASPH, MDFI, INF2, F11R, SEC11C, MYO1C, LAD1, S100A11, CCNC, ITGA3, RIC8B, PPP1CC, EPHA2, ALDH3B1, ZNF664, NUBPL, ARMC8, CST6, TACSTD2, SEMA4C, SPCS3, LCLAT1, IDI1, CTSH, GRB7, SEPT8	211	2282	16356	1.426685662780217	0.9950509490990298	0.15738392644739851	18.857700782867013
CGAP_EST_QUARTILE	38098:kidney_uncharacterized histology_3rd	10	3.875968992248062	0.016106077189534777	ALDH6A1, EVA1A, EIF4E, ACADM, NAB2, SNX4, ETNK2, PGK1, ACSF2, ACVR1	211	306	16604	2.571632128364774	1.0	0.8722249397509796	25.7580281084289
UNIGENE_EST_QUARTILE	skin_normal_3rd	63	24.418604651162788	0.016144609227926692	NRP2, VPS37C, AKT1, ACOT7, CTTN, PIP5KL1, LGI3, BHLHE41, EVA1A, RARG, TIFA, ZSWIM4, VASP, INHBB, IGSF8, ZDHHC16, CST6, ALDH1B1, CFL2, NAB2, RIN1, EPS8L1, WDR46, SERP1, TNFRSF12A, ERBB3, CTF1, PFKFB2, SFXN3, OXTR, RTKN, COMMD8, SERPINH1, SCRIB, PLEKHG4, ACSL1, LY6E, ATIC, BCL2, GATAD2A, AGRN, COL8A2, ETV4, MDFI, BMP1, IMMT, SPHK1, MXRA8, EPHA2, C5ORF30, DVL1, PLEKHA4, NUBPL, DUSP5, CSNK1E, PSORS1C1, SDHD, FBLN7, PGK1, IDI1, PC, MYH10, DUSP6	225	3897	18142	1.3035052604567618	0.7097471539275573	0.07018057067029437	15.74111521519297
CGAP_SAGE_QUARTILE	25:ovary_serous adenocarcinoma_3rd	33	12.790697674418606	0.016186787436990938	RUSC1, LGMN, SFXN3, EPHB3, PLEKHG4, CD47, CORO2A, LY6E, ATIC, ACOT11, TGM1, PAFAH1B3, BHLHE41, ETV4, WWOX, MT1F, TOMM34, INF2, MYO1C, S100A11, ITGA3, TATDN3, NUBPL, IGSF8, ALDH1B1, SEMA4C, ZNF480, CTSH, GRB7, WDR46, EPS8L1, ADAM15, DUSP6	211	1690	16356	1.5136375108668219	0.9965271195525693	0.1621880370267057	19.981229669642865
CGAP_EST_QUARTILE	11000:colon_neoplasia_3rd	4	1.550387596899225	0.01697911680233804	ACSL1, ATIC, ALDH1B1, EPHB3	211	43	16604	7.3201807560894965	1.0	0.8769475679363545	26.95716762234255
CGAP_EST_QUARTILE	40172:head and neck_neoplasia_3rd	10	3.875968992248062	0.017386357993726106	COG5, RARG, IMMT, PLEKHG5, ADH5, AHNAK2, GGA3, ADAM15, TMPRSS4, CDH6	211	310	16604	2.5384497783213575	1.0	0.8743571197920862	27.510237563470984
CGAP_EST_QUARTILE	40311:ovary_neoplasia_3rd	9	3.488372093023256	0.017449230859893913	FAM114A2, HRH1, ATIC, LGMN, DOK7, PGK1, GRB7, WDR46, DUSP6	211	259	16604	2.734469066222621	1.0	0.8666425097034621	27.59527088303475
CGAP_SAGE_QUARTILE	11:colon_normal epithelium_3rd	28	10.852713178294573	0.017685166698162665	ELF3, RUSC1, LGMN, ABTB2, SCRIB, CORO2A, ECE1, ACOT11, SERPINA1, SCO1, INF2, LAD1, MYO1C, ITGA3, VASP, EPHA2, TATDN3, DVL1, C5ORF30, TMPRSS4, NUBPL, IGSF8, CD55, EIF4E, FLII, LIPH, EPS8L1, ADAM15	211	1376	16356	1.5773724236746391	0.9979535853906478	0.1710755335608064	21.62994951208992
CGAP_EST_QUARTILE	31157:muscle_normal_3rd	11	4.263565891472868	0.017701927753928856	ACSL1, ACADM, CFL2, PFKFB2, HEY2, ADH5, ARNTL, BHLHE41, MID1, IDI1, DAZAP2	211	364	16604	2.3780532263944583	1.0	0.8619695281855881	27.936084151770636
CGAP_SAGE_QUARTILE	177:mammary gland_breast carcinoma cell line_3rd	39	15.11627906976744	0.01775387992470292	GGCT, TNFRSF12A, RUSC1, SSH3, SNX4, CDH3, SCRIB, CDH6, CD47, CORO2A, GRIN2C, WWOX, SCO1, MDFI, INF2, F11R, ACADM, MYO1C, IMMT, RMDN1, S100A11, VASP, C5ORF30, NUBPL, SERTAD4-AS1, EVPL, CST6, KLHL17, TACSTD2, IER5L, DOK7, SPCS3, FLII, IDI1, EMP2, EPS8L1, PC, SERP1, ADAM15	211	2102	16356	1.4382240339825307	0.9980026612199961	0.1670833924227959	21.704796697617134
CGAP_EST_QUARTILE	40148:uncharacterized tissue_normal_3rd	7	2.7131782945736433	0.018004761954661212	IRF5, IMMT, LGMN, PGK1, DAZAP2, WDR46, SERP1	211	164	16604	3.358802450583748	1.0	0.8582121598795568	28.342519802924947
UNIGENE_EST_QUARTILE	breast (mammary gland) cancer_disease_3rd	65	25.1937984496124	0.018206213916234802	ELF3, PHKB, RUSC1, CBX2, CANX, ACSF2, ACBD5, AKT1, ACOT7, ACOT11, HEY2, SERPINA1, ASPH, CEP170B, WWOX, EVA1A, F11R, RIC8B, ZSWIM4, INHBB, IGSF8, FAM114A2, NPTXR, ZDHHC16, ALDH1B1, DOK7, SEMA4C, LCLAT1, TMEM184A, ZNF480, DCUN1D3, EMP2, AKAP3, SEPT8, SCN1B, GGCT, ERBB3, TNFRSF12A, SSH3, ERBB2, SFXN3, ACAT1, SCRIB, BCL2, GATAD2A, ETNK2, RUNX1, ETV4, EPPK1, MYO1C, SEC11C, ADAL, IMMT, RTN4R, S100A11, ACACB, ZNF664, C5ORF30, SERTAD4-AS1, ARMC8, ADCY9, PRICKLE1, PSORS1C1, PLEKHN1, GRB7	225	4069	18142	1.288036918707845	0.7525193725082477	0.07464613146067811	17.580619079454472
CGAP_EST_QUARTILE	40288:uncharacterized tissue_uncharacterized histology_3rd	6	2.3255813953488373	0.018236667699681994	F11R, ECE1, ELF3, ATIC, PPP1CC, DUSP6	211	120	16604	3.9345971563981044	1.0	0.853483386472925	28.65229558319884
UNIGENE_EST_QUARTILE	pharynx_normal_3rd	36	13.953488372093023	0.018365818894784915	NETO2, RUSC1, SFXN3, RTKN, SNX4, EPHB3, SEC62, TGM1, AHNAK2, STRA6, LDAH, WWOX, F11R, BMP1, LAD1, MYO1C, ANXA1, ITGA3, SCEL, ZSWIM4, EPHA2, TMPRSS4, ZNF664, EVPL, DOK4, DIO2, KLHL17, CSNK1E, TACSTD2, RYR1, LCLAT1, DCUN1D3, EMP2, EPS8L1, PC, ACVR1	225	1978	18142	1.4675025278058644	0.7555584093687165	0.07146412138911662	17.72150227143028
UNIGENE_EST_QUARTILE	uterus_normal_3rd	71	27.51937984496124	0.018439696359005053	NRP2, PHKB, VPS37C, CBX2, ACBD5, CD47, RSPO4, PIP5KL1, SERPINA1, STRA6, AP5M1, ALS2CL, FECH, RARG, TIFA, CCNC, RDH5, NCAM1, IGSF8, EML1, ZDHHC16, RCC2, CST6, ALDH1B1, TACSTD2, CFL2, DOK7, FLII, EFNA4, GPAM, ACVR1, SERP1, SCN1B, CTF1, ADH5, OXTR, UPP2, WTIP, DAZAP2, SEC62, SCRIB, CDH6, PLEKHG4, ALDH1A1, COL6A6, LY6E, POU2F3, GATAD2A, AHNAK2, UGT8, RUNX1, RUNX2, COL8A2, FBXO8, BMP1, EPPK1, SEC11C, ANXA1, ITGA3, ITPR1, PLEKHA4, SERTAD4-AS1, EIF4E, ADCY9, DIO2, PRICKLE1, PSORS1C1, IER5L, FBLN7, DIO1, ARAP1	225	4521	18142	1.2662704907960383	0.7569526118933959	0.06828186667539415	17.786640037307976
CGAP_EST_QUARTILE	19648:lung_neoplasia_3rd	5	1.937984496124031	0.018636245891229444	F11R, CD47, DOK4, ATIC, TACSTD2	211	80	16604	4.918246445497631	1.0	0.85147594111729	29.183077159771976
CGAP_EST_QUARTILE	20047:head and neck_neoplasia_3rd	5	1.937984496124031	0.018636245891229444	AKT1, TACSTD2, ANXA1, VASP, ZNF664	211	80	16604	4.918246445497631	1.0	0.85147594111729	29.183077159771976
CGAP_EST_QUARTILE	16610:mammary gland_normal_3rd	3	1.1627906976744187	0.01910979288896532	FLII, DCUN1D3, GGA3	211	17	16604	13.886813493169779	1.0	0.8506711437898046	29.807281511913065
GNF_U133A_QUARTILE	Colorectal Adenocarcinoma_3rd	54	20.930232558139537	0.019634900277571806	NRP2, WASF3, CBX2, ACOT7, ACOT11, CEP170B, ALS2CL, ALDH6A1, F11R, RARG, LAD1, ARNTL, ALDH3B1, ELMO1, CARD10, NCAM1, INHBB, NPTXR, RIN1, SEPT8, EPN2, NETO2, PALM, SCN1B, TNFRSF12A, ABTB2, SFXN3, ITGB4, CACNB4, SEC62, CDH6, CORO2A, BCL2, SYBU, ETNK2, AGRN, UGT8, RUNX1, ETV4, MDFI, DTX4, INF2, BMP1, MRC2, CAMK2N1, ITPR1, C5ORF30, EIF4E, DIO2, CSNK1E, ALDH2, ARAP1, PC, MYH10	200	2790	13681	1.323967741935484	0.7870627217381266	0.07100797526960068	18.92214002813747
CGAP_SAGE_QUARTILE	1165:mammary gland_Grade II, ER+, PR+, Her2- tumor_3rd	26	10.077519379844961	0.02032165199039669	GGCT, RUSC1, VPS37C, DAZAP2, EPHB3, ACSF2, CDH6, CORO2A, CD47, ACSL1, LY6E, GATAD2A, RUNX1, PLD2, F11R, MYO1C, SEC11C, TATDN3, ZSWIM4, DVL1, NUBPL, IGSF8, ZDHHC16, IER5L, PON2, EMP2	211	1264	16356	1.5944867718519407	0.9991946625659395	0.18417056941828625	24.454758644444674
CGAP_EST_QUARTILE	21741:placenta_normal_3rd	7	2.7131782945736433	0.020591089494601804	NUBPL, ACOT7, IMMT, LGMN, ITGA3, PGK1, CTSH	211	169	16604	3.2594295970161813	1.0	0.8640041235762882	31.72643159929789
CGAP_EST_QUARTILE	40104:uncharacterized tissue_uncharacterized histology_3rd	6	2.3255813953488373	0.020700482628415572	ALDH1A1, ELF3, SNX4, DAZAP2, ADAM15, SERP1	211	124	16604	3.8076746674820363	1.0	0.8581601191349535	31.866174891491927
CGAP_SAGE_QUARTILE	659:white blood cells_invasive breast cancer, ER+, PR+, Her2-_3rd	21	8.13953488372093	0.021020376899220344	VASN, F11R, SCN1B, ELF3, EPPK1, TNFRSF12A, CTF1, VPS37C, ZSWIM4, ACSF2, DVL1, PLEKHG4, DUSP5, IGSF8, BBC3, NAB2, FLII, AGRN, BHLHE41, GRB7, ARAP1	211	953	16356	1.708130473486073	0.9993712798919043	0.18516765570942828	25.18741148523842
CGAP_EST_QUARTILE	26748:uncharacterized tissue_neoplasia_3rd	5	1.937984496124031	0.021034543095333084	EIF4E, MRPS10, CCNC, SERP1, DUSP6	211	83	16604	4.740478501684462	1.0	0.8554336522339716	32.291245497510026
UNIGENE_EST_QUARTILE	trachea_normal_3rd	55	21.31782945736434	0.021046291011657545	NRP2, ELF3, CANX, ACBD5, WDR31, AP5M1, ALS2CL, PLD2, F11R, RARG, LAD1, TIFA, RIC8B, ARRDC2, SCEL, SACM1L, EML1, FLII, TMEM184A, DCUN1D3, EPS8L1, SERP1, ADAM15, SSH3, PFKFB2, ADH5, OXTR, SNX4, CACNB4, SEC62, CDH6, ALDH1A1, HRH1, ACSL1, ECE1, PLEKHG5, SYBU, AHNAK2, DTX4, C17ORF107, ADAL, ACACB, MID1, ITPR1, C5ORF30, MMAA, TMPRSS4, COG5, SERTAD4-AS1, PRICKLE1, CDON, SPCS3, LIPH, GGA3, DUSP6	225	3358	18142	1.3206405929455363	0.801425321876525	0.07409207096871906	20.05521975816086
CGAP_EST_QUARTILE	19144:head and neck_neoplasia_3rd	3	1.1627906976744187	0.021321704134896112	ELF3, RTKN, WWOX	211	18	16604	13.115323854660346	1.0	0.8521694498048651	32.65463433848767
UNIGENE_EST_QUARTILE	kidney tumor_disease_3rd	62	24.031007751937985	0.021404808346018076	LGMN, CBX2, ACSF2, AKT1, CD47, AP5M1, ASPH, VASN, PLD2, TIFA, RIC8B, ALDH3B1, CARD10, NUMBL, NCAM1, ASB8, NPTXR, CFL2, DOK7, FLII, ZNF480, STBD1, ACVR1, EPN2, NETO2, SCN1B, GGCT, TNFRSF12A, SSH3, PFKFB2, OXTR, RTKN, CACNB4, EPHB3, COMMD8, CDH6, PLEKHG4, ECE1, TGM1, SYBU, AHNAK2, AGRN, MT1F, MYO1C, MRC2, RTN4R, S100A11, MYLPF, ITGA3, ACACB, MID1, CAMK2N1, DVL1, COG5, IRF5, BBC3, PSORS1C1, SDHD, SPCS3, DIO1, RWDD4, ARAP1	225	3878	18142	1.2890997650564437	0.8068770480514285	0.07202152175234189	20.362773311976447
CGAP_SAGE_QUARTILE	129:pancreas_primary adenocarcinoma_3rd	31	12.015503875968992	0.0221046817090235	RUSC1, LGMN, ERBB2, SFXN3, CDH3, CD47, CORO2A, ECE1, LY6E, ACOT11, AHNAK2, SERPINA1, AGRN, BHLHE41, COL8A2, VASN, INF2, MDFI, LAD1, RTN4R, ITGA3, VASP, NUBPL, ARMC8, CST6, KLHL17, TACSTD2, GRB7, ARAP1, WDR46, ACVR1	211	1599	16356	1.5028231507251273	0.9995719925527363	0.18911709648942532	26.311338628270075
GNF_U133A_QUARTILE	Ciliary Ganglion_3rd	63	24.418604651162788	0.022356162519278192	NRP2, WASF3, RUSC1, CD47, CTTN, ACOT7, GRIN2C, ACOT11, RARA, BHLHE41, CEP170B, ALS2CL, PLD2, ALDH6A1, SNAPC2, LAD1, ELMO1, CARD10, NCAM1, ASB8, NPTXR, DOK4, TACSTD2, NAB2, SEMA4C, RIN1, SEPT8, EPS8L1, EPN2, PALM, SCN1B, SSH3, ABTB2, SFXN3, ITGB4, CACNB4, EPHB3, ALDH1A1, BCL2, POU2F3, SYBU, PAFAH1B3, AGRN, UGT8, RUNX2, COL8A2, MT1G, ETV4, DTX4, BMP1, LMNA, MID1, CAMK2N1, ITPR1, TMPRSS4, PLEKHA4, DUSP5, ARMC8, ADCY9, CSNK1E, BBC3, GGA3, PC	200	3379	13681	1.2753817697543652	0.8285679449151486	0.07703336553625773	21.271312143527567
UNIGENE_EST_QUARTILE	adipose tissue_normal_3rd	55	21.31782945736434	0.022663054054514683	PHKB, LGMN, VPS37C, ACSF2, NOD1, ACOT11, ASPH, ALS2CL, PLD2, ACADM, LIFR, CCNC, ARRDC2, SCEL, DOK4, ALDH1B1, CFL2, NAB2, SEMA4C, RYR1, FLII, DCUN1D3, STBD1, GPAM, CTSH, GGCT, ERBB3, MRPS10, SNX4, SEC62, ACAT1, HRH1, ACSL1, ATIC, TGM1, SYBU, GATAD2A, AHNAK2, COL8A2, RMDN1, ANXA1, ACACB, MXRA8, ITPR1, SOD3, DVL1, DUSP5, ADCY9, CDON, IER5L, FBLN7, GRB7, GGA3, PC, MYH10	225	3372	18142	1.315157506260709	0.8248669708481742	0.07295042507960381	21.433703285849337
CGAP_EST_QUARTILE	20848:colon_neoplasia_3rd	6	2.3255813953488373	0.023372398003008603	IMMT, ERBB2, FLII, RUNX1, ARAP1, EPS8L1	211	128	16604	3.6886848341232223	1.0	0.870823876721037	35.19659471767176
CGAP_EST_QUARTILE	13714:thyroid_neoplasia_3rd	7	2.7131782945736433	0.023375566768288846	NCAM1, PLD2, ALDH1B1, IMMT, ACOT11, RIC8B, ACSF2	211	174	16604	3.1657678269869804	1.0	0.8644106628496616	35.200451451124
CGAP_EST_QUARTILE	11231:head and neck_neoplasia_3rd	3	1.1627906976744187	0.023634357197729567	CD47, CSNK1E, ANXA1	211	19	16604	12.425043651783486	1.0	0.8610336881749059	35.514696110725374
CGAP_EST_QUARTILE	20719:genitourinary_normal_3rd	3	1.1627906976744187	0.023634357197729567	ECE1, TNFRSF12A, NUMBL	211	19	16604	12.425043651783486	1.0	0.8610336881749059	35.514696110725374
CGAP_SAGE_QUARTILE	143:prostate_prostate carcinoma_3rd	42	16.27906976744186	0.023692447813750975	RUSC1, CTF1, AKT1, CD47, CORO2A, ACOT7, ECE1, GRIN2C, ACOT11, AHNAK2, ETNK2, AGRN, ASPH, TOMM34, ACADM, MYO1C, LAD1, RMDN1, SPHK1, S100A11, ITGA3, TATDN3, EPHA2, ZNF664, DVL1, SACM1L, NUBPL, INHBB, COG5, FAM114A2, ZDHHC16, EIF4E, ARMC8, KLHL17, CST6, ALDH1B1, CDON, SEMA4C, FLII, PGK1, WDR46, ADAM15	211	2350	16356	1.385402843601896	0.9997564617783636	0.19664100389528005	27.928914784852065
CGAP_SAGE_QUARTILE	170:stomach_gastric cancer xenograft_3rd	21	8.13953488372093	0.024579656600720038	INF2, ACADM, LAD1, PFKFB2, MRPS10, S100A11, RTKN, DAZAP2, VASP, SAMD1, CARD10, ZNF664, AKT1, EVPL, DOK4, ATIC, ACOT11, SDHD, LIPH, CTSH, DUSP6	211	969	16356	1.6799260487432688	0.9998223530618572	0.19862680166705682	28.81838582888243
CGAP_SAGE_QUARTILE	586:lung_well differentiated adenocarcinoma with lymphoplasmatic infiltration_3rd	37	14.34108527131783	0.02563263370433761	NRP2, GGCT, ERBB3, TNFRSF12A, RUSC1, LGMN, EPHB3, ACAT1, PLEKHG4, CORO2A, NOD1, ACOT11, SERPINA1, AGRN, ASPH, RUNX1, SCO1, ALS2CL, MDFI, F11R, ALDH6A1, ACADM, LAD1, ITGA3, PPP1CC, TATDN3, DVL1, ZNF664, NUBPL, ARMC8, KLHL17, TACSTD2, CDON, PON2, LCLAT1, CTSH, ARAP1	211	2021	16356	1.419155736801499	0.9998778798499194	0.20169346724334591	29.860841875689214
CGAP_EST_QUARTILE	40190:uncharacterized tissue_uncharacterized histology_3rd	5	1.937984496124031	0.026377262662221203	BMP1, ATIC, DAZAP2, WDR46, ADAM15	211	89	16604	4.420895681346185	1.0	0.8841572460214526	38.75798282963371
UP_TISSUE	Kidney	31	12.015503875968992	0.02645895883173481	SCN1B, GGCT, RTKN, UPP2, CANX, COMMD8, SCRIB, ACSF2, CDH6, LRG1, AHNAK2, AGRN, TOMM34, FAXC, SNAPC2, MYO1C, SPHK1, LMNA, ALDH3B1, ZNF664, NCAM1, IGSF8, IRF5, SEMA4C, FLII, ZNF480, DIO1, CTSH, PC, ADAM15, DUSP6	251	1571	18912	1.4867886823171985	0.9834726780888368	0.7452773903921388	27.480584533812113
CGAP_EST_QUARTILE	16817:mammary gland_neoplasia_3rd	8	3.10077519379845	0.026718678416715515	PHKB, RUSC1, HEY2, RWDD4, ABCA4, CAMK2N1, ACSF2, C5ORF30	211	229	16604	2.749063515387322	1.0	0.8817877995122623	39.150713829439276
UP_TISSUE	Skin	37	14.34108527131783	0.02721173817527449	NETO2, GGCT, ERBB3, ADH5, SNX4, CDH3, SERPINH1, ACSF2, PLEKHG4, ACOT11, TGM1, PLEKHG5, GATAD2A, AHNAK2, GALE, AP5M1, TOMM34, PLD2, ALDH6A1, FAXC, BMP1, SNAPC2, LAD1, SPHK1, LMNA, CCNC, MID1, VASP, DTWD2, NAB2, MLEC, PSORS1C1, PON2, PGK1, IDI1, EPS8L1, DUSP6	251	1964	18912	1.4194626788163032	0.9853173923135111	0.6519025845974569	28.14965840027788
GNF_U133A_QUARTILE	Skeletal Muscle_3rd	104	40.310077519379846	0.027235394186984355	RUSC1, LGMN, CBX2, CD47, RARA, RARB, ASPH, WWOX, PLD2, ALDH6A1, RARG, LAD1, NCAM1, TACSTD2, MLEC, IQCH, FBXL5, FLII, EFNA4, EMP2, SEPT8, EPS8L1, GCLC, ERBB3, ERBB2, SSH3, MRPS10, ITGB4, SOX4, DAZAP2, ABCA4, EPHB3, SERPINH1, SCRIB, CORO2A, P3H3, ECE1, AHNAK2, GALE, AGRN, RUNX1, RUNX2, MDFI, BMP1, MYO1C, MRC2, S100A11, MYLPF, ACACB, EPHA2, DVL1, EIF4E, DIO2, SPCS3, ALDH2, GRB7, PC, NRP2, ELF3, PHKB, VPS37C, SDC4, AKT1, CTTN, SERPINA1, CEP170B, LDAH, CCNC, SACM1L, CARD10, INHBB, NPTXR, DOK4, SEMA4C, CTSH, ACVR1, EPN2, ADAM15, SERP1, CTF1, ADH5, OXTR, CDH3, CDH6, ACSL1, LY6E, NUDT7, PAFAH1B3, EHD2, MT1G, ETV4, MT1F, TMC6, EPPK1, LMNA, MXRA8, MID1, SOD3, COG5, ADCY9, CSNK1E, SDHD, ARAP1, GGA3	200	6124	13681	1.1616786414108426	0.8839606447733614	0.08939366878784227	25.32960818969333
CGAP_EST_QUARTILE	464:lung_normal_3rd	7	2.7131782945736433	0.027642192436115227	ALDH1A1, F11R, ZDHHC16, NAB2, EMP2, ACSF2, DUSP6	211	181	16604	3.0433348171035064	1.0	0.8849140673509672	40.20113596900822
CGAP_EST_QUARTILE	40259:mammary gland_neoplasia_3rd	7	2.7131782945736433	0.02830753840630462	F11R, ELF3, RUSC1, SSH3, LGMN, DAZAP2, ADAM15	211	182	16604	3.0266131972293113	1.0	0.8855648087795065	40.94726223809816
CGAP_SAGE_QUARTILE	1163:mammary gland_Grade I, ER+, PR+, Her2- invasive ductal carcinoma_3rd	27	10.465116279069768	0.029265552742940137	ELF3, TNFRSF12A, CDH3, DAZAP2, SCRIB, CDH6, ECE1, LY6E, GATAD2A, AGRN, ITGA3, C5ORF30, NUMBL, IGSF8, EIF4E, CST6, RCC2, TACSTD2, BBC3, NAB2, CDON, LCLAT1, PON2, IDI1, PGK1, ACVR1, SERP1	211	1373	16356	1.5243611560805375	0.999966591799285	0.22227567075825727	33.34983306242357
UNIGENE_EST_QUARTILE	pharyngeal tumor_disease_3rd	37	14.34108527131783	0.02996293201040364	NETO2, NRP2, RUSC1, SNX4, EPHB3, TGM1, AHNAK2, STRA6, RUNX1, LDAH, WWOX, ALS2CL, F11R, BMP1, LAD1, MYO1C, ANXA1, ITGA3, MXRA8, SCEL, ZSWIM4, EPHA2, TMPRSS4, ZNF664, EVPL, DOK4, DIO2, KLHL17, CSNK1E, TACSTD2, RYR1, LCLAT1, DCUN1D3, EMP2, EPS8L1, PC, ACVR1	225	2123	18142	1.4052525252525252	0.9009366295663634	0.09183858559362124	27.393831519220534
CGAP_EST_QUARTILE	23508:lung_neoplasia_3rd	6	2.3255813953488373	0.0301725766632728	F11R, RIN1, LIPH, ACSF2, NUMBL, MYH10	211	137	16604	3.4463624727574635	1.0	0.8961279133357599	42.992100589678195
CGAP_EST_QUARTILE	38096:thyroid_neoplasia_3rd	9	3.488372093023256	0.030424853192965017	NETO2, ASB8, SPHK1, MRPS10, PGK1, ETV4, ADAM15, SERP1, SCO1	211	288	16604	2.4591232227488153	1.0	0.89324475378481	43.26350132264761
GNF_U133A_QUARTILE	Hypothalamus_3rd	59	22.868217054263564	0.030564786866479274	LGMN, VPS37C, ACSF2, AKT1, CTTN, ACOT11, HEY2, SERPINA1, RARA, RARB, ALS2CL, PLD2, ALDH6A1, LIFR, ALDH3B1, RDH5, CARD10, NCAM1, NPTXR, NAB2, FLII, ZNF480, EFNA4, EMP2, ADAM15, SCN1B, TNFRSF12A, SSH3, PFKFB2, ERBB2, CTF1, ITGB4, OXTR, SERPINH1, SCRIB, CDH6, ECE1, LY6E, BCL2, POU2F3, GALE, RUNX1, RUNX2, EHD2, COL8A2, TMC6, BMP1, SELL, MRC2, LMNA, MYLPF, ACACB, MXRA8, TMPRSS5, EPHA2, DVL1, ADCY9, IRF5, DIO2	200	3178	13681	1.2699480805538073	0.9111892219446959	0.09596328237880158	27.98907327808655
